"companySize","empPrimTech","empProvideMHB","knowMHB","empDiscMH","empResourceMH","anonProtected","askLeaveDiff","negConsDiscMH","negConsDiscPH","coworkComfMHD","superComfMHD","empSeriousMH","heardNegConsMH","discInterviewPH","explanationPH","discInterviewMH","explanationMH","hurtCareerMH","teamNegMH","observeBadResponseMH","diagnosedWithMHD","age","gender","country"
"100-500",1,4,4,1,3,1,3,3,1,3,3,1,1,1,"A sleep-related disorder prevents me from being able to arrive at early hours, which a large part of employers require.",2,"I wouldn't feel comfortable discussing mental health issues with anybody but really close friends and/or other sufferers in the first place. But also, it's not like it wouldn't hurt my chances of landing a position.",3,2,1,"No",28,"Male","Bulgaria"
"6-25",1,4,4,1,1,1,6,3,1,3,3,1,1,2,"",2,"I'm uncertain how the ADA applies to mental health, or whether it even applies at all",3,4,1,"No",28,"M","United States of America"
"100-500",1,3,4,1,2,2,6,2,1,3,3,1,1,1,"",2,"",3,2,1,"Yes",32,"Male","United States of America"
"26-100",1,3,3,2,2,1,3,2,1,1,2,3,1,2,"It seems like it would be hard to hide a physical issue.",1,"I would if I felt it would be a serious impediment to both parties as it pertains to my ability to do the job. Otherwise it could feel a bit like trapping the employer.",1,2,2,"Yes",34,"Male","United States of America"
"6-25",1,4,3,1,3,3,3,2,2,3,2,1,1,1,"It would depend on whether I thought it might impact the job.",1,"Depend on the job",1,2,1,"No",61,"f","United States of America"
"6-25",2,1,3,3,3,1,6,3,2,1,2,3,2,2,"because it is important to do the job",3,"because it hurts me",5,2,3,"Yes",51,"m","Germany"
"500-1000",1,4,3,3,3,1,1,1,1,2,1,2,1,2,"If it was relevant to the job, then yes.",1,"If was relevant to the job, then yes. But I do think that discussing mental health in a job interview is more risky (because of the negative perception it could create) than discussing physical health issues.",1,2,1,"Yes",34,"male","United States of America"
"6-25",1,2,1,1,1,1,5,2,2,2,2,3,1,1,"I would bring it up only if it were already obvious and/or would not be likely to affect my performance.",1,"I feel that a mental health issue would not be something I'd want them to take into account as part of the hiring process, unless it were a serious enough issue that I wouldn't want to work for an employer who was not willing to make accommodations for my issue.",3,1,1,"Yes",43,"Male","United States of America"
"100-500",1,3,4,1,2,1,5,3,1,3,2,1,1,1,"I would rather not bring something up unless I was sure it would impact my job, because I am always concerned that people will find it easier to turn me down as a candidate.",2,"They are still stigmatized and without obvious mentions of acceptance by the employer beforehand I would worry that there would be hidden (or not so hidden) prejudice.  Again I would worry about being written off for the job.",3,2,4,"No",43,"Female","United States of America"
"6-25",1,2,3,2,1,1,5,2,1,3,2,1,1,3,"Not sure. Want to put my best foot forward.",2,"Depression is my entire life. Work shouldn't be my life.",5,2,4,"Yes",44,"Male","United States of America"
"100-500",1,4,4,1,3,1,1,2,1,1,2,1,1,3,"It has no legal bearing on the hiring process",2,"It has no legal bearing on the hiring process",3,2,2,"Yes",35,"m","United States of America"
"26-100",1,3,2,1,3,1,1,1,1,1,1,2,1,2,"Not sure if they're allowed to ask. If it came up I practice openness and honestly by principle.",1,"Not having a mental illness, I assume there is a stigma around the issue for people who haven't experienced it.",1,1,1,"No",50,"Male","United States of America"
"100-500",1,3,2,1,1,2,4,2,1,1,1,1,1,2,"",1,"",1,2,1,"Yes",29,"Male","United States of America"
"100-500",1,3,2,2,1,1,1,1,1,2,1,2,1,1,"If the physical health issue required some special equipment, like a standing desk or the like, I would bring it up. Otherwise, I wouldn't deem it necessary for them to know.",1,"I would discuss a mental health issue only at an interview that is trending towards an offer, mostly to review what mental health covered their insurance provides.",4,5,1,"Yes",29,"Male","United States of America"
"500-1000",2,3,4,1,3,1,1,2,2,2,1,2,1,1,"I'd be worried that it would reflect negatively against me and possibly hinder me as a potential candidate",1,"I would be worried that it would hinder my chances as a potential candidate",3,2,1,"No",36,"Male","Canada"
"More than 1000",1,4,3,1,3,1,6,2,2,3,3,3,1,3,"If it isn't directly job affecting, I don't think it should matter.",2,"Mental health issues don't seem to be treated like ""real"" issues",1,2,2,"Yes",46,"Male","United States of America"
"More than 1000",1,3,3,1,3,3,4,3,2,1,3,3,2,1,"If I had mobility problems that required an accessible office or special accomodations, I'd want to make sure those were available",2,"Might allude to it under the guise of ""work-life balance"" or something, but the only valid reason to hire me is the quality of my brain so it would be extremely detrimental to call it into question",3,4,4,"No",23,"none of your business","United States of America"
"6-25",1,4,3,1,1,1,3,2,1,1,1,3,1,1,"",2,"",1,2,2,"Yes",41,"Male","United States of America"
"More than 1000",1,3,4,2,3,1,2,1,2,1,1,1,1,3,"",2,"",3,2,2,"No",31,"male","Canada"
"1-5",1,2,2,1,1,3,4,3,1,3,3,3,2,1,"May not obtain job. NOTE: Was terminated for mental health snap - schizoaffective disorder type one, depressive. All I did was cry for 5 minutes...then lapsed in to confusion. Terminated next week.",2,"I have been hospitalized twice at Hines Madden Hospital. This issue is a bridge too far to cross.  Been out of full-time work since let go Jan 2010. Trying to get back in in next two years. Working part-time installing systems. Was a sys admin.",3,4,4,"Yes",55,"male","United States of America"
"26-100",1,2,1,1,1,1,4,3,2,1,3,3,1,3,"",2,"",3,4,2,"No",34,"M","United States of America"
"6-25",1,3,2,1,1,1,5,1,1,2,1,2,1,2,"If I had physical health issues, I would want to make sure there are provisions for my health needs or concerns before accepting a position with a new company.",1,"I may not bring up a mental health issue in an interview with a potential employer, because I would be afraid that it might influence their decision about whether or not to hire me. They might view me as unstable or unqualified to properly do my job.",5,3,3,"No",28,"Female","United States of America"
"6-25",1,3,4,1,1,1,4,1,1,1,2,1,1,1,"bias",2,"I actually don't think it's any of their business.",1,2,4,"Yes",33,"m","United States of America"
"100-500",1,3,4,1,2,3,3,3,3,1,3,3,2,3,"I believe that would bias the interview against me for ""culture"" reasons. ",2,"Same as physical. ",3,2,3,"Yes",29,"Male","United States of America"
"More than 1000",2,3,3,2,2,2,5,1,1,1,1,2,1,1,"It might depend on how I think they would perceive that issue in relation to my ability to do the job.",2,"I definitely think the employer might worry about my ability to perform the job.",1,2,2,"Yes",33,"Female","United States of America"
"More than 1000",1,3,2,2,2,1,6,2,1,3,2,1,1,2,"",2,"",1,2,4,"Yes",28,"male","United States of America"
"26-100",1,3,4,2,2,1,6,1,1,2,1,2,1,3,"I feel that is too early in the process. Guess it would depend on how serious I was about working for and how serious a company was about hiring me. ",2,"See above",3,2,1,"No",32,"Male","United States of America"
"6-25",1,3,2,1,1,1,3,1,1,3,2,1,1,2,"",2,"Not unless I knew what their track record was with mental illness, I would have to know I could trust them and that they wouldn't judge me negatively",1,2,4,"No",36,"female","United States of America"
"More than 1000",2,4,3,2,3,2,2,3,1,3,3,1,1,2,"",2,"Getting through interview would be hard enough, let alone risk negative response",3,4,1,"No",45,"Male","United Kingdom"
"More than 1000",2,2,4,2,2,1,2,2,1,3,3,1,1,2,"Because you cannot lie about it, since it's gonna show up at some point since physical disorder often comes with not being able to do certain things the same way as people who don't suffer disorders.",3,"I would bring it up because I think it's not right to hide it, even for yourself, you could have an increased stress from trying to hide the disorder which could make your disorder even worse than it should be. Also if a company isn't willing to hire you because you suffer from a mental disorder, it's probably a company you wouldn't want to work for.",1,1,1,"No",23,"Male","France"
"26-100",1,4,3,1,1,1,6,3,3,3,3,3,1,3,"Because they wouldn't hire me probably",2,"I'd bet they wouldn't hire me",3,4,1,"Yes",29,"Female","United States of America"
"26-100",1,1,1,1,3,1,3,2,1,3,2,1,1,2,"Physical health issues in our line of work rarely effect our ability to perform.",2,"Mental health issues can and often do effect our ability to perform.",3,4,3,"Yes",31,"Male","Australia"
"6-25",1,2,4,1,1,3,5,3,2,3,3,1,2,1,"Because the “survival of the fittest"" mentality. No one wants to ihre someone with the probably highscore of sick days",2,"Because as a techie your main  tool is your brain. And i would fear that people would see my mental health issue as a maldunction and value my abilities less",3,2,3,"Yes",29,"Male","Germany"
"26-100",1,4,3,1,1,2,2,1,1,1,2,1,1,2,"If it's going to affect my role, I should bring it up.",1,"Now you've got me...! I think not previously knowing said interviewers would dissuade me, not knowing how it would affect my outcome, although I would know that I should be addressing it with them.",1,5,1,"No",30,"Male","United Kingdom"
"More than 1000",1,3,3,2,2,2,2,1,1,2,1,2,1,3,"Feel it would go against mr",2,"Would go against me",5,2,1,"Yes",55,"Male","United Kingdom"
"6-25",2,4,4,1,1,1,3,2,2,1,1,1,1,3,"I am fortunate enough to not have a condition that requires accommodation. ",2,"Not everybody understands mental health. Would worry about being perceived negatively. ",1,2,1,"Yes",38,"Female","United States of America"
"6-25",1,4,3,1,3,2,2,3,1,3,3,1,1,2,"",2,"Too personal",3,4,5,"No",20,"male","Canada"
"100-500",1,2,2,1,3,1,3,1,1,3,2,1,1,2,"I dont have a problem discussing my personal limitations with anyone.",3,"I think it is generally important to bring it up, if I felt that the employer was open to hearing about it",2,1,1,"Yes",25,"Male","United States of America"
"26-100",2,4,4,1,1,1,4,2,1,3,3,3,1,1,"If it was a personal matter, I'd try not to let it effect my work",2,"Embarrassing / personal issue",1,1,1,"Yes",27,"male","United States of America"
"6-25",2,2,1,1,1,1,2,2,2,3,1,1,1,1,"",1,"",1,2,2,"Yes",24,"Male","United States of America"
"26-100",2,4,3,1,1,1,3,1,1,3,3,2,1,1,"It's more likely that I wouldn't think it would be relevant.",2,"I don't feel comfortable talking about mental health issues at all, even less with a stranger interviewing me.",2,1,2,"No",29,"Male","Brazil"
"26-100",1,2,3,1,1,1,2,3,1,1,1,2,1,3,"My potential employment should not be contingent on anything the ADA covers.",2,"It would be a weird thing to volunteer in an interview. I wouldn't want a candidate to tell me about any issue, because it puts me in a bad spot if I decline to offer them a job.",3,4,1,"Yes",40,"Female","United States of America"
"1-5",1,2,4,1,1,3,5,2,1,3,3,1,1,3,"It's not pertinent to the position.",2,"It's not pertinent to the position..",1,4,2,"Yes",30,"Male","United States of America"
"26-100",1,3,4,1,1,1,2,2,1,2,1,3,1,3,"Not their business unless it would impact how I do my job in a way that they're allowed to care about
",2,"I don't know them, and they don't know me",3,2,1,"No",32,"Male","Canada"
"6-25",1,3,3,3,3,2,1,1,1,1,2,2,1,2,"I want to make sure both parties can make an informed decision - leaving something important unsaid would foster frustrated expectations.",3,"I want to make sure both parties can make an informed decision - leaving something important unsaid would foster frustrated expectations",1,5,2,"Yes",35,"F","Canada"
"6-25",1,2,4,1,1,1,6,2,1,1,3,3,1,1,"I would only bring it up if the issue would affect my job. Or only if it might affect my job within 3-6 months.",2,"With the best will in the world an employer will not see it as a positive even if it's not direct discrimination.",1,2,2,"No",36,"Male","United Kingdom"
"26-100",1,4,4,3,1,1,3,1,1,1,2,2,1,2,"To be up front about any factors that may affect my work performance. ",1,"To be honest and up front about things that may affect my work performance, unless I was too embarrassed to talk about it. ",1,1,2,"No",26,"male","Sweden"
"500-1000",2,4,3,2,3,1,2,2,1,2,3,1,1,3,"If it was likely to affect my chances of being employed, no. My issue only occasionally impacts my ability to work",1,"Again, it depends on if it would strongly affect my ability to work",3,4,4,"Yes",31,"Female","Netherlands"
"26-100",2,1,1,2,2,2,1,1,1,3,1,2,1,2,"It is important for everyone to be informed of the situation.",1,"This is quiet personal",1,2,1,"No",33,"Male","South Africa"
"26-100",1,4,3,1,1,1,2,2,2,3,3,3,1,1,"",1,"",1,1,3,"Yes",46,"m","United Kingdom"
"100-500",1,2,4,1,2,1,3,2,1,2,1,1,1,2,"n/a",1,"n/a",1,2,1,"Yes",32,"Male","United States of America"
"100-500",1,3,3,3,2,1,1,2,1,1,2,1,1,3,"I would never bring up health issues, because it may be perceived as a negative for reliability of employee.",2,"Same as above, and there are additional implications about mental health and overall group dynamics.",3,2,2,"No",34,"male","United States of America"
"100-500",1,4,3,1,3,1,2,1,1,1,2,1,1,1,"",1,"never have done it before",1,2,4,"Yes",41,"male","United States of America"
"100-500",1,4,3,1,3,1,1,1,1,2,1,2,1,2,"If it was important to my health or well being I could like them to know",1,"",1,2,4,"No",32,"Male","United States of America"
"More than 1000",2,3,4,3,2,1,5,2,2,3,3,1,1,3,"I assume that it would weigh against me getting the job",2,"I assume it would weigh against me getting the job",3,4,2,"Yes",47,"Male","United States of America"
"100-500",1,4,4,1,3,1,1,1,1,3,3,2,1,3,"",2,"",1,2,1,"No",29,"male","United States of America"
"100-500",2,3,3,2,3,1,6,2,1,2,2,1,1,1,"Maybe if it related to my work",1,"There's a stigma, so I'd probably leave it out if I could.",1,4,1,"Yes",36,"male","United States of America"
"100-500",1,2,2,1,1,1,5,3,1,1,3,3,1,1,"Biases exist ",2,"Stigma",5,4,1,"Yes",32,"Male","United States of America"
"100-500",1,4,4,1,3,1,3,1,1,1,1,1,1,1,"If it impacted or could impact my ability to do my job, they should have the right to know about it.",2,"I wouldn't think it relevant to the interview.",1,2,1,"No",29,"Male","United States of America"
"1-5",1,1,1,1,1,1,1,1,1,2,1,2,1,1,"I feel this would negatively reflect on your potential.",2,"This again would negatively reflect on your potential, especially more so that a physical problem.",3,1,1,"No",22,"Male","United Kingdom"
